# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
4.52684131e-04  3.99209215e-04  1.93865027e+00  2.17034586e-163  7.76190091e-163
4.52684131e-04  3.99209215e-04  1.98752241e+00  1.16763954e-189  4.53976286e-189
4.52684131e-04  3.99209215e-04  2.03717658e+00  7.28370338e-220  3.05383775e-219
4.52684131e-04  3.99209215e-04  2.08761228e+00  1.50584406e-254  6.75462796e-254
4.52684131e-04  3.99209215e-04  2.13882833e+00  2.52295586e-294  1.20178807e-293
4.52684131e-04  3.99209215e-04  2.19082292e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.24359353e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.29713692e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.35144909e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.40652530e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.46235997e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.51894673e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.57627835e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.63434673e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.69314287e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.75265686e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.81287783e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.87379397e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.93539248e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  2.99765954e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.06058031e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.12413893e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.18831845e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.25310087e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.31846709e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.38439690e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.45086899e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.51786092e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.58534912e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.65330888e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.72171435e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.79053852e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.85975325e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.92932926e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  3.99923609e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.06944220e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.13991487e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.21062029e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.28152355e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.35258862e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.42377844e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.49505486e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.56637873e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.63770986e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.70900714e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.78022846e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.85133084e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.92227040e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  4.99300245e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.06348148e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.13366124e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.20349479e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.27293452e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.34193223e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.41043916e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.47840609e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.54578334e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.61252087e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.67856833e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.74387515e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.80839057e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.87206372e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.93484371e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  5.99667970e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.05752095e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.11731691e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.17601730e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.23357219e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.28993205e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.34504788e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.39887124e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.45135434e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.50245015e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.55211244e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.60029586e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.64695607e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.69204974e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.73553470e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.77736994e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.81751576e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.85593377e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.89258703e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.92744006e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.96045893e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  6.99161132e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.02086659e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.04819582e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.07357188e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.09696947e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.11836518e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.13773752e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.15506699e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.17033609e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.18352935e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.19463339e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.20363693e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.21053085e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.21530824e+00  0.00000000e+00  0.00000000e+00
4.52684131e-04  3.99209215e-04  7.21796529e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  7.57581346e-05  -4.57413970e+01  1.80359054e-06
7.11565577e-04  9.81302541e-04  3.99209215e-04  -4.57413516e+01  2.08962852e-06
7.11565577e-04  9.81302541e-04  9.81302541e-04  -4.57411144e+01  3.58580933e-06
7.11565577e-04  9.81302541e-04  1.82247587e-03  -4.57404183e+01  7.97698216e-06
7.11565577e-04  9.81302541e-04  2.92319076e-03  -4.57388767e+01  1.77027392e-05
7.11565577e-04  9.81302541e-04  4.28403402e-03  -4.57359832e+01  3.59638641e-05
7.11565577e-04  9.81302541e-04  5.90572739e-03  -4.57311110e+01  6.67307900e-05
7.11565577e-04  9.81302541e-04  7.78912938e-03  -4.57235130e+01  1.14754076e-04
7.11565577e-04  9.81302541e-04  9.93523601e-03  -4.57123231e+01  1.85576916e-04
7.11565577e-04  9.81302541e-04  1.23451811e-02  -4.56965584e+01  2.85549706e-04
7.11565577e-04  9.81302541e-04  1.50202366e-02  -4.56751229e+01  4.21846683e-04
7.11565577e-04  9.81302541e-04  1.79618127e-02  -4.56468134e+01  6.02484667e-04
7.11565577e-04  9.81302541e-04  2.11714584e-02  -4.56103266e+01  8.36343942e-04
7.11565577e-04  9.81302541e-04  2.46508616e-02  -4.55642686e+01  1.13319129e-03
7.11565577e-04  9.81302541e-04  2.84018493e-02  -4.55071647e+01  1.50370525e-03
7.11565577e-04  9.81302541e-04  3.24263883e-02  -4.54374698e+01  1.95950356e-03
7.11565577e-04  9.81302541e-04  3.67265850e-02  -4.53535776e+01  2.51317294e-03
7.11565577e-04  9.81302541e-04  4.13046861e-02  -4.52538276e+01  3.17830115e-03
7.11565577e-04  9.81302541e-04  4.61630789e-02  -4.51365095e+01  3.96951143e-03
7.11565577e-04  9.81302541e-04  5.13042916e-02  -4.49998655e+01  4.90249932e-03
7.11565577e-04  9.81302541e-04  5.67309936e-02  -4.48420905e+01  5.99407194e-03
7.11565577e-04  9.81302541e-04  6.24459958e-02  -4.46613357e+01  7.26218975e-03
7.11565577e-04  9.81302541e-04  6.84522510e-02  -4.44557147e+01  8.72601079e-03
7.11565577e-04  9.81302541e-04  7.47528545e-02  -4.42233183e+01  1.04059374e-02
7.11565577e-04  9.81302541e-04  8.13510438e-02  -4.39622345e+01  1.23236657e-02
7.11565577e-04  9.81302541e-04  8.82501993e-02  -4.36705731e+01  1.45022366e-02
7.11565577e-04  9.81302541e-04  9.54538446e-02  -4.33464867e+01  1.69660904e-02
7.11565577e-04  9.81302541e-04  1.02965647e-01  -4.29881846e+01  1.97411224e-02
7.11565577e-04  9.81302541e-04  1.10789416e-01  -4.25939367e+01  2.28547402e-02
7.11565577e-04  9.81302541e-04  1.18929106e-01  -4.21620719e+01  2.63359229e-02
7.11565577e-04  9.81302541e-04  1.27388816e-01  -4.16909809e+01  3.02152786e-02
7.11565577e-04  9.81302541e-04  1.36172786e-01  -4.11791319e+01  3.45251026e-02
7.11565577e-04  9.81302541e-04  1.45285403e-01  -4.06250986e+01  3.92994308e-02
7.11565577e-04  9.81302541e-04  1.54731196e-01  -4.00275880e+01  4.45740871e-02
7.11565577e-04  9.81302541e-04  1.64514838e-01  -3.93854552e+01  5.03867209e-02
7.11565577e-04  9.81302541e-04  1.74641147e-01  -3.86976991e+01  5.67768277e-02
7.11565577e-04  9.81302541e-04  1.85115081e-01  -3.79634545e+01  6.37857462e-02
7.11565577e-04  9.81302541e-04  1.95941744e-01  -3.71819990e+01  7.14566197e-02
7.11565577e-04  9.81302541e-04  2.07126381e-01  -3.63527794e+01  7.98343071e-02
7.11565577e-04  9.81302541e-04  2.18674379e-01  -3.54754342e+01  8.89652231e-02
7.11565577e-04  9.81302541e-04  2.30591266e-01  -3.45497915e+01  9.88970803e-02
7.11565577e-04  9.81302541e-04  2.42882711e-01  -3.35758496e+01  1.09678495e-01
7.11565577e-04  9.81302541e-04  2.55554521e-01  -3.25537742e+01  1.21358410e-01
7.11565577e-04  9.81302541e-04  2.68612641e-01  -3.14839238e+01  1.33985265e-01
7.11565577e-04  9.81302541e-04  2.82063156e-01  -3.03668695e+01  1.47605841e-01
7.11565577e-04  9.81302541e-04  2.95912282e-01  -2.92033852e+01  1.62263653e-01
7.11565577e-04  9.81302541e-04  3.10166373e-01  -2.79944386e+01  1.77996771e-01
7.11565577e-04  9.81302541e-04  3.24831913e-01  -2.67412273e+01  1.94834884e-01
7.11565577e-04  9.81302541e-04  3.39915516e-01  -2.54452319e+01  2.12795383e-01
7.11565577e-04  9.81302541e-04  3.55423925e-01  -2.41082460e+01  2.31878228e-01
7.11565577e-04  9.81302541e-04  3.71364009e-01  -2.27324213e+01  2.52059249e-01
7.11565577e-04  9.81302541e-04  3.87742758e-01  -2.13203817e+01  2.73281575e-01
7.11565577e-04  9.81302541e-04  4.04567283e-01  -1.98753620e+01  2.95444796e-01
7.11565577e-04  9.81302541e-04  4.21844814e-01  -1.84013436e+01  3.18391511e-01
7.11565577e-04  9.81302541e-04  4.39582692e-01  -1.69032573e+01  3.41891034e-01
7.11565577e-04  9.81302541e-04  4.57788368e-01  -1.53872601e+01  3.65620209e-01
7.11565577e-04  9.81302541e-04  4.76469401e-01  -1.38610093e+01  3.89141731e-01
7.11565577e-04  9.81302541e-04  4.95633450e-01  -1.23339679e+01  4.11881089e-01
7.11565577e-04  9.81302541e-04  5.15288272e-01  -1.08177568e+01  4.33104352e-01
7.11565577e-04  9.81302541e-04  5.35441716e-01  -9.32642685e+00  4.51900639e-01
7.11565577e-04  9.81302541e-04  5.56101718e-01  -7.87662393e+00  4.67175336e-01
7.11565577e-04  9.81302541e-04  5.77276294e-01  -6.48758924e+00  4.77662781e-01
7.11565577e-04  9.81302541e-04  5.98973539e-01  -5.18078975e+00  4.81969864e-01
7.11565577e-04  9.81302541e-04  6.21201613e-01  -3.97910166e+00  4.78663932e-01
7.11565577e-04  9.81302541e-04  6.43968741e-01  -2.90541203e+00  4.66417657e-01
7.11565577e-04  9.81302541e-04  6.67283202e-01  -1.98052306e+00  4.44217797e-01
7.11565577e-04  9.81302541e-04  6.91153323e-01  -1.22049180e+00  4.11630678e-01
7.11565577e-04  9.81302541e-04  7.15587470e-01  -6.33634457e-01  3.69092584e-01
7.11565577e-04  9.81302541e-04  7.40594041e-01  -2.17795543e-01  3.18159154e-01
7.11565577e-04  9.81302541e-04  7.66181457e-01  4.12814160e-02  2.61613163e-01
7.11565577e-04  9.81302541e-04  7.92358148e-01  1.69572303e-01  2.03314693e-01
7.11565577e-04  9.81302541e-04  8.19132550e-01  2.01717876e-01  1.47710811e-01
7.11565577e-04  9.81302541e-04  8.46513092e-01  1.75470376e-01  9.90270776e-02
7.11565577e-04  9.81302541e-04  8.74508182e-01  1.24911046e-01  6.03297656e-02
7.11565577e-04  9.81302541e-04  9.03126201e-01  7.46863982e-02  3.28007783e-02
7.11565577e-04  9.81302541e-04  9.32375486e-01  3.74779561e-02  1.55794248e-02
7.11565577e-04  9.81302541e-04  9.62264322e-01  1.55661060e-02  6.30440074e-03
7.11565577e-04  9.81302541e-04  9.92800924e-01  5.23132244e-03  2.11045677e-03
7.11565577e-04  9.81302541e-04  1.02399343e+00  1.38037720e-03  5.64629794e-04
7.11565577e-04  9.81302541e-04  1.05584988e+00  2.75494636e-04  1.15949480e-04
7.11565577e-04  9.81302541e-04  1.08837820e+00  3.97563365e-05  1.74341644e-05
7.11565577e-04  9.81302541e-04  1.12158621e+00  3.93251916e-06  1.81659089e-06
7.11565577e-04  9.81302541e-04  1.15548156e+00  2.50380233e-07  1.23025306e-07
7.11565577e-04  9.81302541e-04  1.19007178e+00  9.53322672e-09  5.02612108e-09
7.11565577e-04  9.81302541e-04  1.22536418e+00  1.99224127e-10  1.13598478e-10
7.11565577e-04  9.81302541e-04  1.26136593e+00  2.06830067e-12  1.28474775e-12
7.11565577e-04  9.81302541e-04  1.29808395e+00  9.50294082e-15  6.47290033e-15
7.11565577e-04  9.81302541e-04  1.33552494e+00  1.69041233e-17  1.27020726e-17
7.11565577e-04  9.81302541e-04  1.37369538e+00  9.97555161e-21  8.31393132e-21
7.11565577e-04  9.81302541e-04  1.41260145e+00  1.63437569e-24  1.51805482e-24
7.11565577e-04  9.81302541e-04  1.45224905e+00  6.05646219e-29  6.29520815e-29
7.11565577e-04  9.81302541e-04  1.49264379e+00  4.01087676e-34  4.68118607e-34
7.11565577e-04  9.81302541e-04  1.53379093e+00  3.62271308e-40  4.75979481e-40
7.11565577e-04  9.81302541e-04  1.57569538e+00  3.27435327e-47  4.85095871e-47
7.11565577e-04  9.81302541e-04  1.61836169e+00  2.07815388e-55  3.47366515e-55
7.11565577e-04  9.81302541e-04  1.66179401e+00  6.17969977e-65  1.16479899e-64
7.11565577e-04  9.81302541e-04  1.70599606e+00  5.42705406e-76  1.15147140e-75
7.11565577e-04  9.81302541e-04  1.75097112e+00  8.32126381e-89  1.98134444e-88
7.11565577e-04  9.81302541e-04  1.79672201e+00  1.22525416e-103  3.25986576e-103
7.11565577e-04  9.81302541e-04  1.84325105e+00  8.78727201e-121  2.59793204e-120
7.11565577e-04  9.81302541e-04  1.89056004e+00  1.42160203e-140  4.63972314e-140
7.11565577e-04  9.81302541e-04  1.93865027e+00  2.17034681e-163  7.76190257e-163
7.11565577e-04  9.81302541e-04  1.98752241e+00  1.16764003e-189  4.53976378e-189
7.11565577e-04  9.81302541e-04  2.03717658e+00  7.28370621e-220  3.05383834e-219
7.11565577e-04  9.81302541e-04  2.08761228e+00  1.50584459e-254  6.75462921e-254
7.11565577e-04  9.81302541e-04  2.13882833e+00  2.52295663e-294  1.20178828e-293
7.11565577e-04  9.81302541e-04  2.19082292e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.24359353e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.29713692e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.35144909e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.40652530e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.46235997e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.51894673e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.57627835e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.63434673e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.69314287e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.75265686e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.81287783e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.87379397e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.93539248e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  2.99765954e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.06058031e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.12413893e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.18831845e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.25310087e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.31846709e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.38439690e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.45086899e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.51786092e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.58534912e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.65330888e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.72171435e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.79053852e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.85975325e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.92932926e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  3.99923609e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.06944220e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.13991487e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.21062029e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.28152355e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.35258862e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.42377844e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.49505486e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.56637873e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.63770986e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.70900714e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.78022846e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.85133084e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.92227040e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  4.99300245e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.06348148e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.13366124e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.20349479e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.27293452e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.34193223e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.41043916e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.47840609e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.54578334e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.61252087e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.67856833e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.74387515e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.80839057e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.87206372e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.93484371e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  5.99667970e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  6.05752095e+00  0.00000000e+00  0.00000000e+00
7.11565577e-04  9.81302541e-04  6.11731691e+00  0.00000000e+00  0.00000000e+00
